param_type,width_multiplier,step,rng_seed,post_encoder,ssm_state_0,ssm_output_0,ssm_post_gelu_0,ssm_post_glu_0,output
muP_SSM,32,10,142925,0.3916349,0.041742433,0.31667134,0.16517007,0.061742716,0.047637913
muP_SSM,32,100,142925,0.39097822,0.0416154,0.31659427,0.16553603,0.06254077,0.07110441
muP_SSM,32,1,127652,0.33839497,0.035050187,0.28019968,0.14307745,0.057893474,0.013187391
muP_SSM,32,10,127652,0.33837798,0.03504846,0.28010777,0.14306347,0.057956286,0.0151705975
muP_SSM,32,100,127652,0.33756733,0.03497213,0.2791178,0.14300534,0.05881683,0.036952242
muP_SSM,32,1,683486,0.3924955,0.040746357,0.346217,0.1666239,0.061645746,0.013772915
muP_SSM,32,10,683486,0.39248222,0.040745366,0.34618244,0.16659316,0.06163896,0.016200835
muP_SSM,32,100,683486,0.39131165,0.04064514,0.34513807,0.16600865,0.06181103,0.041916303
muP_SSM,32,1,645902,0.3407513,0.039336924,0.28189206,0.13690801,0.060192876,0.032248393
muP_SSM,32,10,645902,0.34073952,0.039342225,0.2818705,0.13690087,0.060149617,0.025015
muP_SSM,32,100,645902,0.33984455,0.039373428,0.28129143,0.13677208,0.06003619,0.014711645
muP_SSM,32,1,305033,0.37083367,0.036886685,0.30465025,0.16483906,0.06457981,0.01902409
muP_SSM,32,10,305033,0.37081167,0.03687492,0.3046958,0.1648516,0.064577594,0.019281192
muP_SSM,32,100,305033,0.36974373,0.036722157,0.30444947,0.16485755,0.06478994,0.028613921
muP_SSM,64,1,319935,0.5100976,0.0654883,0.44517332,0.20422834,0.08205274,0.036233265
muP_SSM,64,10,319935,0.5099769,0.06548117,0.44473553,0.20411624,0.08190545,0.028691245
muP_SSM,64,100,319935,0.5090454,0.06534478,0.4438681,0.20427616,0.08305523,0.05182758
muP_SSM,64,1,499896,0.413377,0.053839598,0.35566187,0.18157063,0.072713,0.02874286
muP_SSM,64,10,499896,0.41332427,0.053830232,0.35567194,0.18155943,0.07273476,0.024553096
muP_SSM,64,100,499896,0.41305357,0.053762577,0.35643613,0.18190025,0.07370224,0.016759694
muP_SSM,64,1,230528,0.3918746,0.046665,0.3437132,0.17597489,0.06847921,0.03220219
muP_SSM,64,10,230528,0.39186823,0.046664316,0.34369385,0.17598416,0.06847285,0.028414084
muP_SSM,64,100,230528,0.39128917,0.046619404,0.34414396,0.17651728,0.069376476,0.019995233
muP_SSM,64,1,870244,0.34284216,0.042634595,0.30396876,0.15499501,0.058875237,0.026604867
muP_SSM,64,10,870244,0.34282956,0.042632796,0.3039324,0.15501022,0.058936026,0.027457023
muP_SSM,64,100,870244,0.3416548,0.04258159,0.30267605,0.15479727,0.059470695,0.029503038
muP_SSM,64,1,303982,0.3904881,0.051365767,0.32878104,0.15753064,0.0614527,0.023331042
muP_SSM,64,10,303982,0.39053884,0.051368702,0.32883584,0.15755674,0.06142462,0.023296554
muP_SSM,64,100,303982,0.39056197,0.051456768,0.32926828,0.15796457,0.061803833,0.030025253
