param_type,width_multiplier,step,rng_seed,post_encoder,ssm_state_0,ssm_output_0,ssm_post_gelu_0,ssm_post_glu_0,output
muP_SSM,4,10,305033,0.00023669773,1.4311958e-05,0.00031613922,0.0001772348,0.00045540734,0.0011625715
muP_SSM,4,100,305033,0.0020253058,0.00014008518,0.003016119,0.0016660471,0.004718167,0.004234878
muP_SSM,8,1,319935,0.00019514069,1.5369844e-05,0.00027451097,0.00014350198,0.0003067158,0.0016517085
muP_SSM,8,10,319935,0.0018419601,0.00014544588,0.0026008575,0.0013651594,0.0029439165,0.015742391
muP_SSM,8,100,319935,0.016553517,0.0013697597,0.02362967,0.0120888585,0.023242364,0.1066213
muP_SSM,8,1,499896,6.448906e-05,6.312552e-06,0.00010662122,4.919987e-05,0.000109967,0.00088429573
muP_SSM,8,10,499896,0.00063156965,4.602464e-05,0.0010043033,0.00048731422,0.0010351208,0.008480685
muP_SSM,8,100,499896,0.0058948896,0.00044913808,0.008991105,0.0042890506,0.008446031,0.05881526
muP_SSM,8,1,230528,7.9565274e-05,6.926485e-06,0.000110859866,6.826683e-05,0.00017339813,0.0013869811
muP_SSM,8,10,230528,0.000791466,6.6027744e-05,0.0010727963,0.0006462456,0.0015838181,0.013035008
muP_SSM,8,100,230528,0.0063839117,0.00044736094,0.008239461,0.0043697977,0.0101470845,0.077790774
muP_SSM,8,1,870244,2.2077642e-05,3.1433203e-06,4.346099e-05,1.8731193e-05,4.7224385e-05,0.0006396241
muP_SSM,8,10,870244,0.00021742078,2.2729077e-05,0.00041912784,0.0001799621,0.0004559541,0.006030878
muP_SSM,8,100,870244,0.0021376777,0.00018990235,0.0038144672,0.0017160472,0.0028889328,0.035888325
muP_SSM,8,1,303982,4.1806576e-05,3.4913328e-06,5.6124816e-05,2.8668503e-05,0.00015728256,0.0013924593
muP_SSM,8,10,303982,0.00041686164,3.5746245e-05,0.0005416183,0.00027862974,0.0015100291,0.013209006
muP_SSM,8,100,303982,0.004090654,0.00028760466,0.005230798,0.0026752849,0.011116199,0.08171709
muP_SSM,8,1,142925,5.555112e-05,6.179707e-06,9.3986964e-05,4.2634918e-05,6.445805e-05,0.00026272362
muP_SSM,8,10,142925,0.0005744752,4.4254368e-05,0.00094472256,0.0004458354,0.00059547764,0.0025265936
muP_SSM,8,100,142925,0.005745676,0.00052391976,0.0095971795,0.0044992105,0.0056295763,0.01710095
muP_SSM,8,1,127652,2.9989893e-05,2.7744304e-06,5.602197e-05,2.3593955e-05,5.0241782e-05,0.0004889847
muP_SSM,8,10,127652,0.00030196033,3.035234e-05,0.0005539517,0.00022864735,0.00047822442,0.004648377
muP_SSM,8,100,127652,0.0031267388,0.0003375327,0.005409755,0.0020025615,0.004015217,0.031390022
muP_SSM,8,1,683486,5.7058194e-05,6.6359444e-06,8.514829e-05,4.055937e-05,5.4704582e-05,0.0005640814
muP_SSM,8,10,683486,0.00050227676,4.5564317e-05,0.0007763828,0.0003781804,0.00049829826,0.0052864533
muP_SSM,8,100,683486,0.004686406,0.0004262172,0.007758139,0.003860505,0.0044835005,0.029572874
muP_SSM,8,1,645902,2.95793e-05,4.6693817e-06,6.0178132e-05,2.3762312e-05,0.0001332064,0.0014249408
muP_SSM,8,10,645902,0.00028800304,4.4170083e-05,0.0005690389,0.00022437522,0.0012629362,0.013403518
muP_SSM,8,100,645902,0.0023711738,0.00028077478,0.0046440302,0.0020324786,0.007606914,0.07777174
muP_SSM,8,1,305033,2.3779081e-05,4.5172274e-06,5.3912183e-05,1.9198027e-05,3.9001934e-05,0.00085854967
muP_SSM,8,10,305033,0.00023813204,3.5290956e-05,0.00050512754,0.00017469535,0.00035365648,0.008067772
muP_SSM,8,100,305033,0.0025048112,0.00035046632,0.0051227934,0.0018084273,0.0026905201,0.049342815
muP_SSM,16,1,319935,0.00016454537,1.8760034e-05,0.0002509079,0.00015540462,0.00028656024,0.0015507375
muP_SSM,16,10,319935,0.001557765,0.00017397395,0.0023641356,0.001433555,0.002732588,0.014695883
muP_SSM,16,100,319935,0.013477834,0.0014572076,0.021043599,0.012885461,0.021955004,0.09518067
muP_SSM,16,1,499896,5.8045476e-05,1.1061967e-05,9.710153e-05,4.9148617e-05,7.6348035e-05,0.00056609284
muP_SSM,16,10,499896,0.00050416944,9.316201e-05,0.0008475189,0.00044995494,0.0007407602,0.00548296
muP_SSM,16,100,499896,0.0043036058,0.0005808345,0.0072046355,0.003751727,0.006245888,0.041235954
muP_SSM,16,1,230528,8.432239e-05,9.536035e-06,0.00012784595,8.0661135e-05,0.00014381995,0.000782444
muP_SSM,16,10,230528,0.00080777134,8.8574605e-05,0.0011969904,0.00075089355,0.0013853369,0.0074308333
muP_SSM,16,100,230528,0.0066017522,0.00065104244,0.010150082,0.005921069,0.010521159,0.047430582
muP_SSM,16,1,870244,2.4683586e-05,5.392297e-06,4.7589045e-05,1.7298165e-05,4.2799747e-05,0.00045631328
muP_SSM,16,10,870244,0.00024874078,3.970323e-05,0.0004521838,0.00016010256,0.0003886352,0.0042516193
muP_SSM,16,100,870244,0.0026782234,0.00041884187,0.0045293784,0.0015702049,0.0029308957,0.0225409
muP_SSM,16,1,303982,5.0590654e-05,6.930028e-06,8.028677e-05,4.0378494e-05,0.00014921573,0.0013157187
muP_SSM,16,10,303982,0.0005023458,6.7705085e-05,0.0007574313,0.00037367974,0.0014489867,0.012428166
muP_SSM,16,100,303982,0.0045862473,0.0006228467,0.0070250086,0.0033929427,0.010932694,0.076304115
muP_SSM,16,1,142925,3.8745948e-05,6.891841e-06,7.272101e-05,3.632898e-05,6.711503e-05,0.00030797409
muP_SSM,16,10,142925,0.00042641387,5.455023e-05,0.0007255013,0.00035735863,0.00062390865,0.002940333
muP_SSM,16,100,142925,0.0038442456,0.0005006821,0.0065408745,0.003344661,0.0056546354,0.021480428
muP_SSM,16,1,127652,2.16091e-05,4.019093e-06,4.9112074e-05,2.3343177e-05,4.7633795e-05,0.00030754186
muP_SSM,16,10,127652,0.00021370596,3.5212033e-05,0.00048049793,0.00022847141,0.0004110233,0.0028619536
muP_SSM,16,100,127652,0.002062677,0.00033817376,0.004738811,0.0022117584,0.003502951,0.018126335
muP_SSM,16,1,683486,6.734818e-05,1.0788428e-05,0.0001081243,4.773838e-05,9.191407e-05,0.0005750915
muP_SSM,16,10,683486,0.000617403,8.646626e-05,0.0009997688,0.00044010612,0.0008324602,0.0054072924
muP_SSM,16,100,683486,0.005676821,0.0007590636,0.009404403,0.004205525,0.007050841,0.031541605
muP_SSM,16,1,645902,2.3348533e-05,4.886646e-06,4.7828053e-05,2.1762376e-05,8.0766426e-05,0.0010373156
muP_SSM,16,10,645902,0.00023372557,4.4759247e-05,0.00045334134,0.00020372143,0.00073101255,0.009710327
muP_SSM,16,100,645902,0.0019151898,0.0003110934,0.003933757,0.0017835655,0.0047384934,0.054912824
muP_SSM,16,1,305033,2.1695829e-05,6.5372064e-06,5.0372484e-05,2.1991586e-05,5.4001594e-05,0.00059827673
muP_SSM,16,10,305033,0.00021647701,3.7070527e-05,0.0004812229,0.0002029225,0.0004348081,0.0056699975
muP_SSM,16,100,305033,0.0021522865,0.0003995314,0.0050392067,0.0021698964,0.003955739,0.03567843
muP_SSM,32,1,319935,0.00016120262,2.4071585e-05,0.00025339218,0.00013868544,0.0003065957,0.0012790356
muP_SSM,32,10,319935,0.0015225384,0.00021548272,0.0023556694,0.0013493554,0.0029638393,0.012152849
muP_SSM,32,100,319935,0.013563715,0.0017772247,0.020701684,0.011790961,0.023084054,0.08167775
muP_SSM,32,1,499896,7.664434e-05,1.4252944e-05,0.0001223628,6.743931e-05,9.519733e-05,0.0005838093
muP_SSM,32,10,499896,0.0006950623,0.000117697266,0.001105602,0.00062372605,0.0008983616,0.005650666
muP_SSM,32,100,499896,0.0061330884,0.00094956264,0.00961032,0.005327785,0.0076492415,0.042731836
muP_SSM,32,1,230528,6.948884e-05,1.0704751e-05,0.00011306639,6.7308014e-05,0.00013155563,0.00079949555
muP_SSM,32,10,230528,0.0007058171,9.2116825e-05,0.0010819059,0.00064336334,0.0012374253,0.0075861514
muP_SSM,32,100,230528,0.006898337,0.0009003826,0.010468504,0.0060289553,0.009764774,0.048520356
muP_SSM,32,1,870244,2.388206e-05,7.470233e-06,5.0838615e-05,2.6049549e-05,4.5786735e-05,0.00030862167
muP_SSM,32,10,870244,0.00023475481,4.047355e-05,0.0004453125,0.00022296926,0.00037297865,0.0028800303
muP_SSM,32,100,870244,0.0022021686,0.00039851517,0.004254626,0.0020858857,0.0034597095,0.014643149
muP_SSM,32,1,303982,5.083562e-05,1.1754014e-05,8.105026e-05,3.5264122e-05,0.000100835015,0.001023922
muP_SSM,32,10,303982,0.0004951416,8.042345e-05,0.0007160116,0.00032395715,0.0009545794,0.009701458
muP_SSM,32,100,303982,0.004763386,0.0007737737,0.006979174,0.003066298,0.007234918,0.060065117
muP_SSM,32,1,142925,4.4092103e-05,1.0957689e-05,8.013417e-05,4.2661366e-05,9.3500516e-05,0.00049878034
muP_SSM,32,10,142925,0.00044292802,9.181846e-05,0.000737931,0.000392214,0.0008930117,0.004693
muP_SSM,32,100,142925,0.004275568,0.0009613412,0.0070295716,0.003781712,0.0074624037,0.030335072
muP_SSM,32,1,127652,2.576161e-05,7.667547e-06,5.25407e-05,2.4501258e-05,5.4315715e-05,0.00041020184
muP_SSM,32,10,127652,0.00025835715,5.4415133e-05,0.0004728797,0.00021537395,0.00048268182,0.0039057017
muP_SSM,32,100,127652,0.0026781277,0.00056918326,0.004948446,0.0020808496,0.0039092307,0.025687352
muP_SSM,32,1,683486,5.88767e-05,1.06602065e-05,9.5036245e-05,4.7250687e-05,7.986929e-05,0.0007011757
muP_SSM,32,10,683486,0.0005765526,8.436632e-05,0.00089874613,0.00043864726,0.00075178425,0.0065904516
muP_SSM,32,100,683486,0.0052363477,0.00067957956,0.008169343,0.004126996,0.0059445687,0.03845646
muP_SSM,32,1,645902,2.775999e-05,9.440578e-06,5.6077486e-05,2.569151e-05,7.3724754e-05,0.00086065574
muP_SSM,32,10,645902,0.0002676474,6.418582e-05,0.0004930736,0.0002224687,0.0006803313,0.008094045
muP_SSM,32,100,645902,0.0024114926,0.0005216906,0.00454482,0.0020273707,0.0046289186,0.047820687
muP_SSM,32,1,305033,3.0769985e-05,7.6862625e-06,6.012329e-05,2.6842748e-05,6.0457893e-05,0.0005566435
muP_SSM,32,10,305033,0.00030098337,5.7490284e-05,0.00052151777,0.00023215526,0.00055822957,0.0052875006
muP_SSM,32,100,305033,0.0028222823,0.00049783965,0.004734332,0.0022826379,0.004449924,0.03405952
muP_SSM,64,1,319935,0.00015406164,4.1721698e-05,0.0002592469,0.00013926295,0.00022588923,0.00090164144
muP_SSM,64,10,319935,0.0014167534,0.0003489262,0.0023188323,0.0012125305,0.0021053192,0.008604734
muP_SSM,64,100,319935,0.011747901,0.0023236996,0.018241461,0.009380079,0.01632707,0.060102668
muP_SSM,64,1,499896,8.486464e-05,2.30888e-05,0.00014993171,8.310264e-05,0.00011797404,0.00048833684
muP_SSM,64,10,499896,0.0008335843,0.00021728288,0.0014262459,0.0007985502,0.0011372103,0.004678105
muP_SSM,64,100,499896,0.0072521237,0.0015088809,0.011914681,0.006364514,0.008853001,0.034194503
muP_SSM,64,1,230528,6.6970395e-05,1.4663104e-05,0.00011196039,6.0121685e-05,9.5245676e-05,0.0004462103
muP_SSM,64,10,230528,0.00064524874,0.000120199635,0.0010177338,0.00054608897,0.0008822993,0.004234314
muP_SSM,64,100,230528,0.0062265103,0.001228216,0.009852468,0.0052337474,0.007766962,0.028192371
muP_SSM,64,1,870244,2.8813802e-05,9.945243e-06,5.8029396e-05,3.056381e-05,4.82831e-05,0.0002929412
muP_SSM,64,10,870244,0.00028618402,6.341916e-05,0.0005088009,0.00026728038,0.00042173674,0.0027553781
muP_SSM,64,100,870244,0.002905357,0.0007213656,0.005269179,0.002513371,0.0036166895,0.01559709
muP_SSM,64,1,303982,6.120424e-05,2.0639298e-05,0.00010546213,5.364618e-05,8.733871e-05,0.0008589817
muP_SSM,64,10,303982,0.0006041497,0.00016893164,0.00094681635,0.00046996074,0.0008061398,0.008133881
muP_SSM,64,100,303982,0.0053680674,0.0013063736,0.008418621,0.0041261483,0.0063148052,0.050788425
muP_SSM,64,1,142925,5.303067e-05,1.9507735e-05,9.7470256e-05,5.254399e-05,0.00010584413,0.00073140126
muP_SSM,64,10,142925,0.0005242618,0.00016597958,0.00088759855,0.00048558973,0.0010012031,0.0069274427
muP_SSM,64,100,142925,0.004935652,0.0012147691,0.007960918,0.0043008234,0.00799442,0.044118147
muP_SSM,64,1,127652,3.147066e-05,1.0404237e-05,6.247194e-05,2.7829794e-05,4.7667145e-05,0.00038870974
muP_SSM,64,10,127652,0.00031359572,8.7179695e-05,0.0005737406,0.00024919296,0.0004324416,0.0036647164
muP_SSM,64,100,127652,0.0030983929,0.00086568564,0.005654832,0.0024959354,0.0035837686,0.021922538
muP_SSM,64,1,683486,5.8452588e-05,1.5034334e-05,9.5397474e-05,5.03054e-05,8.4517276e-05,0.000714265
muP_SSM,64,10,683486,0.00051947305,0.00010899762,0.00082056713,0.00042829014,0.0007967563,0.006764016
muP_SSM,64,100,683486,0.00484792,0.0009994057,0.007644151,0.0039032197,0.006168604,0.03974626
muP_SSM,64,1,645902,2.6795966e-05,9.661875e-06,5.253609e-05,2.3452976e-05,7.0879614e-05,0.0007033898
muP_SSM,64,10,645902,0.00026396467,6.382257e-05,0.0004455248,0.0001931968,0.00065381534,0.00662735
muP_SSM,64,100,645902,0.002350507,0.0005279521,0.0040733833,0.0017958509,0.004736958,0.039425235
muP_SSM,64,1,305033,3.015988e-05,1.0747121e-05,6.153261e-05,2.5874686e-05,4.808391e-05,0.00047276367
muP_SSM,64,10,305033,0.00029950164,6.654837e-05,0.0005483729,0.00022671418,0.00040042851,0.0043947794
muP_SSM,64,100,305033,0.0030927483,0.0008173693,0.0060143545,0.0024219446,0.0031465646,0.026053121
muP_SSM,128,1,319935,0.00017278823,5.366445e-05,0.0002887961,0.00014890236,0.00022468944,0.00091419235
muP_SSM,128,10,319935,0.0015376601,0.00044178695,0.002575016,0.0013298674,0.0021108992,0.008719078
muP_SSM,128,100,319935,0.012816644,0.0028837498,0.0201625,0.010848566,0.017150614,0.060962345
muP_SSM,128,1,499896,8.226362e-05,2.2951675e-05,0.00013798541,7.133159e-05,9.3939016e-05,0.00036268256
muP_SSM,128,10,499896,0.00074734475,0.00022425027,0.0012801901,0.00066515565,0.0008822585,0.0035030842
muP_SSM,128,100,499896,0.0067634773,0.0016404585,0.011479328,0.0058778645,0.00797717,0.027074976
muP_SSM,128,1,230528,6.980587e-05,2.420195e-05,0.00012528796,6.703326e-05,9.220522e-05,0.000396353
muP_SSM,128,10,230528,0.00067014765,0.00020075463,0.0011306243,0.00062504393,0.00087425776,0.0037629001
muP_SSM,128,100,230528,0.005824398,0.001424973,0.0095801605,0.005261525,0.0073907957,0.024843413
muP_SSM,128,1,870244,2.8864011e-05,1.1520435e-05,6.205819e-05,2.8943086e-05,4.8442398e-05,0.0004192592
muP_SSM,128,10,870244,0.00028468308,7.929238e-05,0.00051021535,0.00023458345,0.00043279436,0.003932169
muP_SSM,128,100,870244,0.0026356413,0.00073916453,0.0048025986,0.00222803,0.0035406547,0.022026833
muP_SSM,128,1,303982,6.1327286e-05,2.8046023e-05,0.00011566447,6.18713e-05,0.00010005191,0.0008669075
muP_SSM,128,10,303982,0.0005747944,0.0002094654,0.00096912,0.00052772625,0.0009228781,0.008204509
muP_SSM,128,100,303982,0.0051946286,0.0015423712,0.008522669,0.0046482403,0.0071088723,0.050918095
muP_SSM,128,1,142925,5.4870965e-05,2.1816173e-05,0.00010462503,5.6607958e-05,0.0001174359,0.000793397
muP_SSM,128,10,142925,0.0005221284,0.00018630743,0.0009068522,0.0005003466,0.0011193062,0.007555493
muP_SSM,128,100,142925,0.0049126563,0.0015851235,0.008353594,0.0045984895,0.0087180855,0.04860666
muP_SSM,128,1,127652,2.9906916e-05,1.2274563e-05,6.494746e-05,3.0962245e-05,4.3543638e-05,0.00033147554
muP_SSM,128,10,127652,0.00029707083,9.045119e-05,0.0005571297,0.00025936196,0.0003852077,0.0031578522
muP_SSM,128,100,127652,0.0030675794,0.00094581704,0.0056673912,0.0025899622,0.0033158206,0.019325592
muP_SSM,128,1,683486,6.138203e-05,1.8622266e-05,0.00010698566,5.8132322e-05,8.5970874e-05,0.00064890995
muP_SSM,128,10,683486,0.0005919146,0.00014447664,0.0009496028,0.0005109684,0.0008059615,0.0061126854
muP_SSM,128,100,683486,0.005506298,0.001252668,0.008724832,0.004649731,0.0064442544,0.038129613
muP_SSM,128,1,645902,2.8138884e-05,1.1160624e-05,5.8236998e-05,2.7259592e-05,6.982454e-05,0.0006107213
muP_SSM,128,10,645902,0.00027914115,8.4913765e-05,0.00048784717,0.00022466441,0.00064121274,0.0057212333
muP_SSM,128,100,645902,0.0027370267,0.0008150157,0.0047535454,0.0021809854,0.004538637,0.03240227
muP_SSM,128,1,305033,3.4339064e-05,1.290177e-05,7.1888506e-05,3.141509e-05,4.2912874e-05,0.00037512346
muP_SSM,128,10,305033,0.0003425216,0.00010443068,0.0006324295,0.00026959897,0.00036880682,0.003529513
muP_SSM,128,100,305033,0.0035144712,0.0012965425,0.0068506943,0.0028490566,0.0034158665,0.020349748
muP_SSM,256,1,319935,0.00016867534,5.0959075e-05,0.00028232226,0.00015037168,0.0002266136,0.00081644655
muP_SSM,256,10,319935,0.0015422778,0.00042853144,0.0025618027,0.0013311047,0.002075988,0.0078150295
muP_SSM,256,100,319935,0.013726711,0.0032725057,0.022003645,0.011523123,0.01742577,0.05710725
muP_SSM,256,1,499896,8.533473e-05,2.9610244e-05,0.00015211085,7.763781e-05,9.6658994e-05,0.00035329064
muP_SSM,256,10,499896,0.0007688763,0.00024704632,0.0013240759,0.0006699022,0.0008954761,0.0034090492
muP_SSM,256,100,499896,0.00708505,0.0021259238,0.012088584,0.006044118,0.00803977,0.025938889
muP_SSM,256,1,230528,6.493916e-05,2.4652687e-05,0.00012228028,6.3132684e-05,8.587138e-05,0.0003338858
muP_SSM,256,10,230528,0.00062604365,0.00020166536,0.0010889851,0.0005686188,0.0008002946,0.003163444
muP_SSM,256,100,230528,0.005831939,0.0017004987,0.01004901,0.005225082,0.007036903,0.02128365
muP_SSM,256,1,870244,2.7751845e-05,1.2659939e-05,6.198045e-05,3.0200192e-05,5.339408e-05,0.000410735
muP_SSM,256,10,870244,0.0002740589,8.921963e-05,0.0005237132,0.0002514527,0.00048237335,0.0038589372
muP_SSM,256,100,870244,0.002604674,0.0007388448,0.004855816,0.0023227367,0.0035418086,0.022280315
muP_SSM,256,1,303982,6.106336e-05,2.846701e-05,0.000117748976,6.178579e-05,9.952623e-05,0.0007973486
muP_SSM,256,10,303982,0.0005976642,0.00025441687,0.0010552336,0.0005561284,0.0009410755,0.0075640017
muP_SSM,256,100,303982,0.005564979,0.0021270895,0.009703017,0.00510612,0.0075634257,0.047227845
muP_SSM,256,1,142925,6.181525e-05,2.883074e-05,0.000121186335,6.296833e-05,0.00011918368,0.00094934955
muP_SSM,256,10,142925,0.00057870615,0.00023323028,0.0010165671,0.00053256296,0.0011219388,0.009015918
muP_SSM,256,100,142925,0.0053757005,0.0018858144,0.009080342,0.0047187335,0.00847738,0.056695152
muP_SSM,256,1,127652,2.8542509e-05,1.2715678e-05,6.2634215e-05,2.9649531e-05,4.4147095e-05,0.00035005328
muP_SSM,256,10,127652,0.000282652,8.634498e-05,0.00052238617,0.00024398701,0.00038422126,0.003315599
muP_SSM,256,100,127652,0.0027965952,0.00089425873,0.005295181,0.0024852538,0.0033118324,0.02131461
muP_SSM,256,1,683486,6.094619e-05,2.1628968e-05,0.000112239584,5.8063655e-05,8.361657e-05,0.0006629054
muP_SSM,256,10,683486,0.0005819696,0.00017559229,0.0009745048,0.00050885294,0.0007793058,0.0062006977
muP_SSM,256,100,683486,0.0053674453,0.0014960609,0.008928086,0.004685237,0.0063154385,0.037316542
muP_SSM,256,1,645902,2.8062632e-05,1.2063106e-05,6.3990374e-05,3.0654457e-05,5.8884747e-05,0.00060296786
muP_SSM,256,10,645902,0.00027821597,8.7919e-05,0.00052704854,0.0002505324,0.00053757953,0.005672539
muP_SSM,256,100,645902,0.0027016555,0.00085330603,0.005138217,0.0024523686,0.0038330753,0.032323193
muP_SSM,256,1,305033,3.2821255e-05,1.4420725e-05,7.257351e-05,3.2390515e-05,4.375434e-05,0.00039267002
muP_SSM,256,10,305033,0.00032603217,0.00011219911,0.0006207799,0.00027144174,0.00038284148,0.0036754683
muP_SSM,256,100,305033,0.0031763997,0.0010364399,0.0060562347,0.0026842463,0.0032455162,0.02077716
muP_SSM,512,1,319935,0.00016241518,4.975347e-05,0.00027177352,0.00014796194,0.00023284544,0.0008774789
