param_type,width_multiplier,step,rng_seed,conv_layers.0,conv_layers.1,conv_layers.2,logits
muP_SSM,8,10,579757,0.090758935,0.029715046,0.012834899,0.12539501
muP_SSM,8,100,579757,0.103667684,0.08366637,0.1657629,3.1481128
muP_SSM,8,1,33933,0.09889792,0.030838264,0.0119799115,0.026891828
muP_SSM,8,10,33933,0.098915294,0.030957438,0.0129710585,0.11335188
muP_SSM,8,100,33933,0.10552076,0.06308034,0.10108989,2.0572703
muP_SSM,8,1,105533,0.118074924,0.03789155,0.013685351,0.0067805992
muP_SSM,8,10,105533,0.118077785,0.037809804,0.014937583,0.086099535
muP_SSM,8,100,105533,0.12806904,0.08162186,0.1212221,2.147462
muP_SSM,8,1,868204,0.11720759,0.03496714,0.015689943,0.011021763
muP_SSM,8,10,868204,0.11716617,0.0350419,0.016426113,0.0810943
muP_SSM,8,100,868204,0.1292688,0.08858042,0.14625826,2.543578
muP_SSM,8,1,31785,0.08824214,0.029548498,0.013381762,0.03291761
muP_SSM,8,10,31785,0.08827823,0.029679708,0.014597532,0.12372061
muP_SSM,8,100,31785,0.097519405,0.06894182,0.1171427,2.2056127
muP_SSM,16,1,248248,0.107446626,0.03035613,0.010596188,0.026062055
muP_SSM,16,10,248248,0.10745977,0.030559083,0.011402781,0.11658928
muP_SSM,16,100,248248,0.11376829,0.059317227,0.09796518,1.8065763
muP_SSM,16,1,855255,0.09276626,0.025306672,0.009547212,0.025241496
muP_SSM,16,10,855255,0.09277551,0.025300624,0.01101132,0.118968755
muP_SSM,16,100,855255,0.10065694,0.062033202,0.13645777,2.5923553
muP_SSM,16,1,371749,0.11111421,0.0318365,0.011149819,0.0014435776
muP_SSM,16,10,371749,0.11118327,0.032106582,0.012035418,0.09149462
muP_SSM,16,100,371749,0.12569459,0.09357777,0.13545318,2.581108
muP_SSM,16,1,361168,0.10365646,0.033561762,0.011869753,0.0075144726
muP_SSM,16,10,361168,0.10362189,0.033551883,0.012426457,0.10010779
muP_SSM,16,100,361168,0.11879375,0.09640484,0.15424274,2.871821
muP_SSM,16,1,935601,0.10244914,0.030967915,0.01053665,0.016880022
muP_SSM,16,10,935601,0.10248347,0.031148812,0.011720398,0.10984412
muP_SSM,16,100,935601,0.112654194,0.07545763,0.12253437,2.267112
muP_SSM,16,1,579757,0.09704686,0.02904325,0.010260506,0.025303362
muP_SSM,16,10,579757,0.09704385,0.029117579,0.011274991,0.12185655
