param_type,width_multiplier,step,rng_seed,layers.0,layers.1,logits
muP_3,16,1,613172,0.19250146,0.11831196,0.0153005235
muP_3,16,10,613172,0.19421455,0.11969343,0.00414424
muP_3,16,100,613172,0.22459778,0.15287796,0.19516228
muP_3,16,1,584290,0.1437256,0.09114995,0.05488269
muP_3,16,10,584290,0.14423501,0.091027334,0.07004063
muP_3,16,100,584290,0.15536727,0.09837407,0.22228912
muP_3,16,1,566224,0.18462318,0.1083844,0.025911912
muP_3,16,10,566224,0.18642066,0.10992092,0.00763363
muP_3,16,100,566224,0.21824709,0.14312986,0.1779914
muP_3,16,1,117093,0.113923565,0.0732794,0.051553413
muP_3,16,10,117093,0.113865085,0.07288368,0.06588915
muP_3,16,100,117093,0.12123611,0.083495095,0.21072677
muP_3,32,1,849143,0.19645925,0.113316074,0.058078658
muP_3,32,10,849143,0.19569138,0.11316726,0.03534079
muP_3,32,100,849143,0.22493413,0.14369997,0.1910003
muP_3,32,1,803066,0.12556502,0.07512524,0.050572358
muP_3,32,10,803066,0.12644045,0.075479425,0.06664799
muP_3,32,100,803066,0.14569108,0.09742674,0.23034754
muP_3,32,1,412444,0.16851899,0.099410236,0.009315474
muP_3,32,10,412444,0.16896294,0.100646675,0.01254709
muP_3,32,100,412444,0.19711798,0.13948776,0.23076262
muP_3,32,1,750208,0.22962809,0.13702586,0.038858287
muP_3,32,10,750208,0.2290121,0.13726258,0.06354331
muP_3,32,100,750208,0.25712878,0.17301685,0.3062458
muP_3,32,1,473653,0.14949694,0.08882329,0.016453505
muP_3,32,10,473653,0.14947312,0.089328006,0.03173296
muP_3,32,100,473653,0.16052398,0.10654086,0.18511793
muP_3,32,1,526475,0.10536237,0.06861833,0.017584102
muP_3,32,10,526475,0.1053874,0.06781318,0.031512775
muP_3,32,100,526475,0.114625305,0.07412264,0.17120883
