param_type,width_multiplier,step,rng_seed,layers.0,layers.1,logits
muP_3,128,10,190996,0.85318625,0.4401562,0.6042468
muP_3,128,100,190996,0.8412645,0.55479825,1.2722661
muP_3,128,1,24252,0.16530691,0.09665489,0.07715026
muP_3,128,10,24252,0.6596079,0.37402755,0.5150556
muP_3,128,100,24252,0.8424343,0.57407916,1.3144474
muP_3,128,1,832162,0.17984559,0.110503495,0.053671665
muP_3,128,10,832162,0.7219894,0.4025842,0.53940845
muP_3,128,100,832162,0.8452847,0.5829376,1.3323877
muP_3,128,1,672165,0.22813627,0.13881175,0.15432996
muP_3,128,10,672165,0.85619485,0.4421057,0.6448489
muP_3,128,100,672165,0.79775894,0.5541447,1.3434316
muP_3,128,1,274641,0.1901255,0.12144789,0.07854139
muP_3,128,10,274641,0.744204,0.41185224,0.53662795
muP_3,128,100,274641,0.8193378,0.56956035,1.2768213
muP_3,128,1,527917,0.17025456,0.09896042,0.06704493
muP_3,128,10,527917,0.6640084,0.3672934,0.48383948
muP_3,128,100,527917,0.8009848,0.53618187,1.2020131
muP_3,128,1,212386,0.14646518,0.08613792,0.056357007
muP_3,128,10,212386,0.5817323,0.33317634,0.45923424
muP_3,128,100,212386,0.8170816,0.5518183,1.2572627
muP_3,128,1,149552,0.19104438,0.115342304,0.099432856
muP_3,128,10,149552,0.77760756,0.41893616,0.5556715
muP_3,128,100,149552,0.80714464,0.56822526,1.3082726
muP_3,128,1,603113,0.13448137,0.08404897,0.031117266
