param_type,width_multiplier,step,rng_seed,post_encoder,ssm_state_0,ssm_output_0,ssm_post_gelu_0,ssm_post_glu_0,output
muP_SSM,32,100,698282,0.6005177,0.6026774,1.0165782,0.75306785,0.23980837,0.20970027
muP_SSM,32,1000,698282,0.59140795,0.6636639,1.1375402,0.8682041,0.31555113,0.49186182
muP_SSM,32,1,686609,0.63957715,0.72137254,1.1207451,0.6916799,0.22663634,0.06393175
muP_SSM,32,10,686609,0.6396288,0.7201783,1.1188344,0.6911132,0.22672144,0.06480354
muP_SSM,32,100,686609,0.63603425,0.7495152,1.1528869,0.72881526,0.24493268,0.09573321
muP_SSM,32,1000,686609,0.6300661,0.738665,1.1296753,0.72880477,0.2631503,0.13246171
muP_SSM,32,1,436241,0.7482038,0.7201277,1.4250084,0.77107304,0.23012434,0.02587143
muP_SSM,32,10,436241,0.74823886,0.7214951,1.4280263,0.77352744,0.23028103,0.026654094
muP_SSM,32,100,436241,0.7478739,0.76934695,1.5228676,0.83741057,0.259551,0.073796906
muP_SSM,32,1000,436241,0.7479758,1.3527578,2.3566172,1.4759507,0.5340698,0.42679676
muP_SSM,32,1,797459,0.6198632,0.71909595,1.2852877,0.9780633,0.29523155,0.013014153
muP_SSM,32,10,797459,0.61984986,0.7198443,1.284248,0.9769556,0.2949315,0.01154022
muP_SSM,32,100,797459,0.6170649,0.7501914,1.3216535,1.0024236,0.31894758,0.066024706
muP_SSM,32,1000,797459,0.61115426,0.93815225,1.6344384,1.2218468,0.48285356,0.25291124
muP_SSM,32,1,670436,0.61635965,0.77706534,1.222319,0.7674177,0.24116297,0.088558026
muP_SSM,32,10,670436,0.61653167,0.77760893,1.2220811,0.7677534,0.2420632,0.086432256
muP_SSM,32,100,670436,0.61254185,0.82801646,1.2663673,0.83825684,0.2704917,0.099856436
muP_SSM,32,1000,670436,0.62582093,0.94202775,1.4018438,0.95286286,0.34586215,0.1739996
muP_SSM,32,1,790515,0.6824663,0.7278787,1.1287268,0.8714183,0.24108043,0.07755705
muP_SSM,32,10,790515,0.682518,0.72921187,1.1292847,0.8725651,0.24162345,0.06602895
muP_SSM,32,100,790515,0.6823703,0.7700832,1.1838379,0.92429876,0.27893248,0.030258978
muP_SSM,32,1000,790515,0.6849355,0.99515367,1.5650465,1.1464064,0.40448385,0.26696908
muP_SSM,32,1,592299,0.6015212,0.63163275,1.0387688,0.8009619,0.24637996,0.0997132
muP_SSM,32,10,592299,0.6015308,0.6335132,1.0410439,0.8018287,0.24731003,0.09090454
muP_SSM,32,100,592299,0.59821075,0.6665073,1.0938251,0.8354536,0.26758465,0.04682451
muP_SSM,32,1000,592299,0.61152196,0.81649905,1.3252075,0.9355623,0.2945141,0.010026496
muP_SSM,32,1,351613,0.75260854,0.8389902,1.4357193,1.0083545,0.30328107,0.09012431
muP_SSM,32,10,351613,0.75263214,0.83742046,1.4326237,1.005665,0.30188328,0.072067775
muP_SSM,32,100,351613,0.7512992,0.85196555,1.4544743,1.0153052,0.30604386,0.02516516
muP_SSM,32,1000,351613,0.75184876,1.0009177,1.6901627,1.1219136,0.36430722,0.14390884
muP_SSM,64,1,52204,0.5462897,0.7757123,1.2976751,0.91633874,0.25690192,0.07458714
muP_SSM,64,10,52204,0.54610926,0.77534693,1.2968434,0.91352063,0.25583312,0.0567275
muP_SSM,64,100,52204,0.5434734,0.81659615,1.3507794,0.95186025,0.27182275,0.023744298
muP_SSM,64,1000,52204,0.5504882,1.0282412,1.6260251,1.2085623,0.38302013,0.19893263
muP_SSM,64,1,706586,0.6128366,0.91005343,1.4928794,1.0866317,0.33398837,0.022856355
muP_SSM,64,10,706586,0.6129541,0.9129545,1.5003885,1.0943285,0.3382937,0.08638275
muP_SSM,64,100,706586,0.61275214,0.97965443,1.6357635,1.1981769,0.40320972,0.38438636
muP_SSM,64,1000,706586,0.6099553,1.0230675,1.6643558,1.2045279,0.4437343,0.6463755
muP_SSM,64,1,698282,0.599684,0.8683311,1.3467528,0.8831728,0.25653756,0.014655858
muP_SSM,64,10,698282,0.599869,0.86938304,1.3489321,0.8839185,0.25681642,0.03710827
muP_SSM,64,100,698282,0.5978417,0.8833694,1.3720021,0.8940375,0.267112,0.18074425
muP_SSM,64,1000,698282,0.5903181,1.1544288,1.7792236,1.1506083,0.38609383,0.40261135
muP_SSM,64,1,686609,0.6497216,0.7790742,1.2812641,0.86530375,0.26516098,0.07326962
muP_SSM,64,10,686609,0.6496782,0.77863234,1.2816148,0.8658304,0.2649078,0.071228065
muP_SSM,64,100,686609,0.6482072,0.857415,1.4022169,0.9297213,0.296748,0.10928752
muP_SSM,64,1000,686609,0.6501378,1.1220053,1.8116949,1.1739101,0.41250446,0.13395391
muP_SSM,64,1,436241,0.7439716,1.0612483,1.675658,1.0961432,0.33224162,0.02050247
muP_SSM,64,10,436241,0.74398106,1.0614083,1.6764905,1.0953413,0.33090094,0.022593683
muP_SSM,64,100,436241,0.74388,1.0917183,1.7372164,1.1584226,0.36812368,0.08806809
muP_SSM,64,1000,436241,0.744345,1.4125199,2.2973666,1.6711568,0.5554712,0.32603678
muP_SSM,64,1,797459,0.62992734,0.8888778,1.3697655,0.8922682,0.26710486,0.018374763
muP_SSM,64,10,797459,0.6298644,0.89160603,1.373034,0.89449763,0.26806465,0.01598665
muP_SSM,64,100,797459,0.6285518,0.9521767,1.4594196,0.9737037,0.30429906,0.054676294
muP_SSM,64,1000,797459,0.63592845,1.1139296,1.7449292,1.2497572,0.42415926,0.13930541
muP_SSM,64,1,670436,0.6477689,0.9350139,1.5740266,0.9873509,0.25940084,0.046754267
muP_SSM,64,10,670436,0.64773715,0.932487,1.569949,0.98418397,0.25876287,0.044962827
muP_SSM,64,100,670436,0.6438192,0.96429235,1.654049,1.0809567,0.304791,0.043901388
muP_SSM,64,1000,670436,0.64752185,1.0809698,1.8839887,1.3157516,0.41867697,0.15734673
muP_SSM,64,1,790515,0.6984307,0.8566228,1.4944111,1.1229942,0.35871667,0.044096407
muP_SSM,64,10,790515,0.6984118,0.8561196,1.4947425,1.123207,0.36014822,0.0332469
muP_SSM,64,100,790515,0.6976661,0.888723,1.549068,1.1753759,0.4085745,0.089381896
muP_SSM,64,1000,790515,0.70698774,0.9546175,1.6618681,1.273693,0.5136247,0.31242046
muP_SSM,64,1,592299,0.58638245,1.0037298,1.5117002,1.1099728,0.3445002,0.019180564
muP_SSM,64,10,592299,0.5864265,1.0114084,1.5232733,1.1197836,0.34792233,0.014121476
muP_SSM,64,100,592299,0.5848085,1.4271615,2.1012826,1.5578483,0.49738622,0.1598585
muP_SSM,64,1000,592299,0.58956206,2.081244,3.166755,2.3217332,0.8389234,0.3328167
muP_SSM,64,1,351613,0.7386096,0.95994836,1.4943873,0.97986585,0.29192868,0.06548473
muP_SSM,64,10,351613,0.7384019,0.96520627,1.501655,0.98508,0.29440287,0.04690596
muP_SSM,64,100,351613,0.7349755,1.1475166,1.7610152,1.1817027,0.3857445,0.1175156
muP_SSM,64,1000,351613,0.7312538,1.700874,2.5585392,1.6680543,0.5981265,0.3021422
muP_SSM,128,1,52204,0.5745463,0.8518996,1.4029963,1.0083421,0.32361662,0.0427061
muP_SSM,128,10,52204,0.57456875,0.85122734,1.4017235,1.0076424,0.32405803,0.018530035
muP_SSM,128,100,52204,0.5711422,0.9140638,1.4688214,1.0534028,0.3488153,0.06060592
muP_SSM,128,1000,52204,0.5706451,0.9240345,1.4537419,1.0186983,0.3422721,0.022670088
muP_SSM,128,1,706586,0.6183769,1.0390949,1.6775254,1.0770903,0.3242607,0.015156212
muP_SSM,128,10,706586,0.6183745,1.0396756,1.6800101,1.0795348,0.32629746,0.07506119
muP_SSM,128,100,706586,0.61954975,1.2229251,1.9691349,1.3342291,0.41454932,0.31378192
muP_SSM,128,1000,706586,0.6214676,1.5121043,2.4279368,1.7093451,0.5436062,0.4454505
muP_SSM,128,1,698282,0.60017973,1.0736811,1.6480874,1.1410398,0.3400173,0.016558832
muP_SSM,128,10,698282,0.6001859,1.0755173,1.6494019,1.1442357,0.34139335,0.035465118
muP_SSM,128,100,698282,0.5987827,1.158751,1.7655125,1.2414951,0.38418037,0.17018941
muP_SSM,128,1000,698282,0.5953223,1.6200758,2.4268324,1.7325157,0.581181,0.28718096
muP_SSM,128,1,686609,0.64065117,0.87457836,1.4562607,0.96456164,0.28482246,0.04261001
muP_SSM,128,10,686609,0.6407838,0.87704974,1.4577253,0.96502113,0.2850707,0.050272565
muP_SSM,128,100,686609,0.64003295,1.045267,1.6887187,1.1285881,0.3419046,0.078693494
muP_SSM,128,1000,686609,0.64278376,1.3253855,2.09786,1.4131371,0.43168163,0.08580605
muP_SSM,128,1,436241,0.75405836,1.0837926,1.65541,1.206684,0.34413886,0.016648544
muP_SSM,128,10,436241,0.7541732,1.083094,1.65352,1.2045616,0.34474158,0.021507103
muP_SSM,128,100,436241,0.7541118,1.1710366,1.7848179,1.2918319,0.39949003,0.09870776
muP_SSM,128,1000,436241,0.7526793,1.5866277,2.3551512,1.762565,0.6355652,0.2894865
muP_SSM,128,1,797459,0.63126135,1.0896771,1.609197,1.1287165,0.35663685,0.031690348
muP_SSM,128,10,797459,0.63116026,1.090136,1.6098549,1.127099,0.35688397,0.03982579
muP_SSM,128,100,797459,0.6307956,1.3229743,1.9604796,1.3920962,0.5042162,0.18782178
muP_SSM,128,1000,797459,0.6282783,2.1158779,3.0738585,2.2094858,0.84371024,0.44438878
muP_SSM,128,1,670436,0.63325465,0.9224877,1.4030225,0.8732812,0.25337878,0.053819638
