param_type,width_multiplier,step,rng_seed,post_encoder,ssm_state_0,ssm_output_0,ssm_post_gelu_0,ssm_post_glu_0,output
muP_SSM,4,10,698282,0.002969859,0.0021830844,0.005276818,0.0030175105,0.0057748486,0.038434654
muP_SSM,4,100,698282,0.020487262,0.015024907,0.038186125,0.022533437,0.039333258,0.20750451
muP_SSM,4,1000,698282,0.17569126,0.43846694,0.8494494,0.4969784,0.29475835,0.68230265
muP_SSM,4,1,686609,0.001370399,0.0005477046,0.0027767038,0.0013521623,0.00072863133,0.0017312616
muP_SSM,4,10,686609,0.010255811,0.0035632073,0.019652626,0.009389484,0.005566257,0.014054194
muP_SSM,4,100,686609,0.052564368,0.020137474,0.08922655,0.049811877,0.03232861,0.038442522
muP_SSM,4,1000,686609,0.25744215,0.30130756,0.6895738,0.580745,0.27789724,0.35570106
muP_SSM,4,1,436241,0.0002532131,0.00016979943,0.00061024365,0.00029656256,0.00035027985,0.00076365436
muP_SSM,4,10,436241,0.0025644605,0.0016242218,0.0063999216,0.003118823,0.0035287985,0.00680742
muP_SSM,4,100,436241,0.033430766,0.019264316,0.067939274,0.03518345,0.038768664,0.033368915
muP_SSM,4,1000,436241,0.110768765,0.22409359,0.49684066,0.3029328,0.22200178,0.27586815
muP_SSM,4,1,797459,0.0022215035,0.0003292874,0.001180411,0.00052495865,0.00027307752,0.0010151438
muP_SSM,4,10,797459,0.0041616936,0.00085648237,0.003550097,0.001772909,0.0017637422,0.009392561
muP_SSM,4,100,797459,0.016747346,0.006564997,0.02684044,0.017440643,0.013062276,0.04476481
muP_SSM,4,1000,797459,0.18749158,0.13843994,0.32576948,0.28803068,0.15261672,0.21540228
muP_SSM,4,1,670436,0.00021543956,0.00010018037,0.00030949846,0.00017524713,0.00012077729,0.0013419837
muP_SSM,4,10,670436,0.0022511564,0.0012097494,0.0037245308,0.0022389342,0.0011465981,0.012418828
muP_SSM,4,100,670436,0.02636279,0.013844321,0.04385461,0.026892615,0.011403118,0.06666263
muP_SSM,4,1000,670436,0.12175512,0.0946398,0.18063627,0.09076323,0.067426935,0.11348622
muP_SSM,4,1,790515,0.00023440689,0.0001364439,0.0005320234,0.00046000988,0.00033405217,0.0037716688
muP_SSM,4,10,790515,0.002311525,0.0010316562,0.0035269957,0.002368201,0.0030903947,0.03525254
muP_SSM,4,100,790515,0.021951923,0.012442126,0.034710865,0.023214255,0.021294314,0.19038962
muP_SSM,4,1000,790515,0.33632025,0.26791763,0.40633008,0.38799027,0.37650707,0.4188133
muP_SSM,4,1,592299,7.6006734e-05,0.00018687123,0.00041163407,0.00030949916,0.00037397223,0.0041858377
muP_SSM,4,10,592299,0.00077362574,0.00105482,0.0020213032,0.0011352841,0.0030210973,0.038610682
muP_SSM,4,100,592299,0.010017106,0.015507653,0.023927085,0.010814885,0.014034075,0.18235047
muP_SSM,4,1000,592299,0.26923046,0.18619502,0.65611,0.6337139,0.18990885,0.13226075
muP_SSM,4,1,351613,0.0002736891,0.00019294447,0.00052166596,0.00019006971,0.0004213566,0.005616948
muP_SSM,4,10,351613,0.0027322364,0.0013292691,0.0052191387,0.0016670241,0.003958813,0.051983174
muP_SSM,4,100,351613,0.032812208,0.01662005,0.059586607,0.022006638,0.03066244,0.27735925
muP_SSM,4,1000,351613,0.1735032,0.105384186,0.3382549,0.121750355,0.09400508,0.51819587
muP_SSM,8,1,52204,0.00056008314,0.0005927339,0.0008520269,0.00075104734,0.0009701021,0.0044058384
muP_SSM,8,10,52204,0.005398571,0.0057349512,0.008910303,0.0077785044,0.009448786,0.04029815
muP_SSM,8,100,52204,0.039608195,0.05476408,0.08599381,0.0798226,0.068848126,0.17861955
muP_SSM,8,1000,52204,0.11922071,0.16250113,0.28453815,0.26823172,0.13276586,0.10296011
muP_SSM,8,1,706586,0.0006264059,0.00039212973,0.0009453498,0.00057281216,0.0006787832,0.00615051
muP_SSM,8,10,706586,0.0058623287,0.003589629,0.008349899,0.00502474,0.006375503,0.05703884
muP_SSM,8,100,706586,0.038741264,0.02895585,0.050173994,0.02628929,0.035447102,0.3020036
muP_SSM,8,1000,706586,0.15821722,0.27299523,0.39568344,0.2626036,0.12250824,0.6182774
muP_SSM,8,1,698282,0.00036782955,0.00026241076,0.0006422705,0.00041881157,0.00061550754,0.004385742
muP_SSM,8,10,698282,0.0034567683,0.002424683,0.0046686917,0.0029692813,0.0054375804,0.040456593
muP_SSM,8,100,698282,0.02804832,0.023668729,0.04770389,0.034508683,0.028211584,0.20970614
muP_SSM,8,1000,698282,0.11415966,0.27263096,0.47428742,0.29705226,0.123270564,0.48353815
muP_SSM,8,1,686609,0.00057294004,0.00054420123,0.0013591162,0.0011481063,0.0006026329,0.0014404476
muP_SSM,8,10,686609,0.0057457136,0.005686589,0.012648088,0.010800065,0.005877374,0.013295049
muP_SSM,8,100,686609,0.064778596,0.059142474,0.13928632,0.10961503,0.057373572,0.07357004
muP_SSM,8,1000,686609,0.18663067,0.3548901,0.5813929,0.34634247,0.15897134,0.20725234
muP_SSM,8,1,436241,0.00063387904,0.0006674296,0.0018365082,0.0011956686,0.0013742194,0.0022421018
muP_SSM,8,10,436241,0.006098037,0.005991329,0.01790645,0.011914112,0.012937064,0.020051237
muP_SSM,8,100,436241,0.050563157,0.036459677,0.12153871,0.078897476,0.08795928,0.12618609
muP_SSM,8,1000,436241,0.23550057,0.21197972,0.60257465,0.45057806,0.28476918,0.42617822
muP_SSM,8,1,797459,0.0048327013,0.0013532771,0.003122527,0.0016469719,0.0005986115,0.0003904056
muP_SSM,8,10,797459,0.0055907085,0.0036260511,0.007814653,0.003947527,0.0028487877,0.0033014826
muP_SSM,8,100,797459,0.023359215,0.05632184,0.11108122,0.05954371,0.03857298,0.053610086
muP_SSM,8,1000,797459,0.13263659,0.56505615,1.068852,0.76075095,0.38790616,0.38328633
muP_SSM,8,1,670436,0.00020304136,0.00017668844,0.00043566013,0.00029489555,0.00028575837,0.0014070421
muP_SSM,8,10,670436,0.0019509479,0.001490453,0.003441227,0.002335932,0.002664775,0.012737778
muP_SSM,8,100,670436,0.016574461,0.009012863,0.02541829,0.012443802,0.018088613,0.052887775
muP_SSM,8,1000,670436,0.19579785,0.2349618,0.5001796,0.31187233,0.13556673,0.07525518
muP_SSM,8,1,790515,0.00043369207,0.00043741637,0.00087315583,0.0004822808,0.000601859,0.0030225485
muP_SSM,8,10,790515,0.0042083967,0.004147901,0.008173642,0.0045437375,0.005643872,0.028220464
muP_SSM,8,100,790515,0.034562048,0.040795974,0.08166253,0.04453339,0.044355046,0.16383232
muP_SSM,8,1000,790515,0.20079175,0.4872587,0.80867237,0.56668943,0.3055476,0.4364074
muP_SSM,8,1,592299,0.0002953946,0.0006713972,0.0012043748,0.0009983515,0.00042541223,0.001917541
muP_SSM,8,10,592299,0.002799116,0.0061750947,0.011039566,0.009098499,0.0040390417,0.018300712
muP_SSM,8,100,592299,0.0111890705,0.062147122,0.09834547,0.07578617,0.046596486,0.13158885
muP_SSM,8,1000,592299,0.12566693,0.39914927,0.6563082,0.5054433,0.33573753,0.38907748
muP_SSM,8,1,351613,0.0010948343,0.00045854822,0.0009169544,0.00052212423,0.0004839204,0.003964034
muP_SSM,8,10,351613,0.008148111,0.0037590717,0.008064099,0.004849436,0.004808259,0.03708156
muP_SSM,8,100,351613,0.050614573,0.03876035,0.09080304,0.0615731,0.04780385,0.22066386
muP_SSM,8,1000,351613,0.35494223,0.38807052,0.8047981,0.49725786,0.302316,0.58060473
muP_SSM,16,1,52204,0.00041130398,0.00037057302,0.0006408084,0.0005425162,0.00064127933,0.0037596964
muP_SSM,16,10,52204,0.0042296494,0.0038034224,0.006723106,0.005827488,0.006191237,0.035086457
muP_SSM,16,100,52204,0.049270988,0.06588682,0.115993,0.104982,0.06200157,0.21312666
muP_SSM,16,1000,52204,0.1877288,0.2624228,0.56013227,0.4766572,0.16730927,0.25531468
muP_SSM,16,1,706586,0.0025658882,0.003812771,0.006112163,0.0047540297,0.001679935,0.006476298
muP_SSM,16,10,706586,0.0048470777,0.005826922,0.010261261,0.008388022,0.009620689,0.059947252
muP_SSM,16,100,706586,0.03318605,0.04388539,0.08745018,0.067251,0.06892806,0.323457
muP_SSM,16,1000,706586,0.14035846,0.28147814,0.5512057,0.4118472,0.29010978,0.73721856
muP_SSM,16,1,698282,0.00063868094,0.0007348377,0.0015264973,0.0009590397,0.00079808943,0.004827156
muP_SSM,16,10,698282,0.006477154,0.0070856176,0.013819237,0.008743425,0.0075221206,0.044821113
muP_SSM,16,100,698282,0.050544687,0.04855262,0.10052359,0.06735458,0.050007723,0.24427402
muP_SSM,16,1000,698282,0.17290166,0.33177093,0.5406036,0.33967015,0.2349233,0.66662693
muP_SSM,16,1,686609,0.00044145904,0.00050460885,0.0010883749,0.00063416903,0.00039082931,0.00027635097
muP_SSM,16,10,686609,0.0040320978,0.00471024,0.009693524,0.0056690928,0.0035905726,0.002851215
muP_SSM,16,100,686609,0.036548983,0.054964315,0.10172031,0.06789826,0.036685783,0.060778774
muP_SSM,16,1000,686609,0.12472562,0.30920303,0.42428032,0.29480243,0.1602207,0.4428597
muP_SSM,16,1,436241,0.0011825499,0.0013390699,0.0029118424,0.002275671,0.0012583418,0.0014876107
muP_SSM,16,10,436241,0.011878698,0.0134542575,0.029486159,0.023051247,0.012036862,0.013451596
muP_SSM,16,100,436241,0.11400952,0.13412607,0.28677016,0.22445297,0.11598109,0.110437565
muP_SSM,16,1000,436241,0.2639562,0.5487718,0.91262805,0.6983862,0.37304544,0.4519433
muP_SSM,16,1,797459,0.0026728467,0.0018860489,0.0029816919,0.0019917996,0.0007072816,0.00026228355
muP_SSM,16,10,797459,0.005148788,0.013141182,0.019568752,0.013826839,0.0054710177,0.0019425855
muP_SSM,16,100,797459,0.042015735,0.0995416,0.15543434,0.114355795,0.046051327,0.031934794
muP_SSM,16,1000,797459,0.13399956,0.3770729,0.7063245,0.51554847,0.25457123,0.26139888
muP_SSM,16,1,670436,0.0005120986,0.00072214054,0.0011025411,0.00084301597,0.00040514334,0.0003991008
muP_SSM,16,10,670436,0.0049249073,0.006836675,0.010162237,0.007557845,0.0036928367,0.0034996986
muP_SSM,16,100,670436,0.043373343,0.060763407,0.09368295,0.0614161,0.032639306,0.014134717
muP_SSM,16,1000,670436,0.16929008,0.3542505,0.6726995,0.3776455,0.18644257,0.17066765
muP_SSM,16,1,790515,0.00031063685,0.0006423857,0.0010854845,0.00085545523,0.00066114595,0.0022906319
muP_SSM,16,10,790515,0.0031744014,0.0057168505,0.01028738,0.008305356,0.00641885,0.021512711
muP_SSM,16,100,790515,0.03470382,0.05787264,0.10862652,0.092398696,0.07054071,0.14112107
muP_SSM,16,1000,790515,0.15818205,0.3666527,0.5084647,0.38867342,0.2706122,0.46982932
muP_SSM,16,1,592299,0.0009446814,0.0011304207,0.0023648213,0.0017118375,0.0006842363,0.002873087
muP_SSM,16,10,592299,0.009188529,0.010308252,0.021796498,0.016465865,0.006432285,0.02675959
muP_SSM,16,100,592299,0.049836114,0.06987403,0.13790873,0.124214396,0.053963006,0.1527475
muP_SSM,16,1000,592299,0.11798908,0.2994729,0.5104269,0.3722493,0.17698534,0.24171503
muP_SSM,16,1,351613,0.0005327328,0.00058489107,0.0010225106,0.0006568617,0.00041479146,0.00277384
muP_SSM,16,10,351613,0.0028942449,0.0055201086,0.009588205,0.005722795,0.0036647974,0.025886992
muP_SSM,16,100,351613,0.028566884,0.058225192,0.098364666,0.062695146,0.04153716,0.15062676
muP_SSM,16,1000,351613,0.17737937,0.34832746,0.5773835,0.34357026,0.17728317,0.3763654
muP_SSM,32,1,52204,0.00040584468,0.00076611346,0.0012306616,0.00084448623,0.001033498,0.0036617771
muP_SSM,32,10,52204,0.0038947307,0.0065186312,0.010629639,0.0072942222,0.009167225,0.032762874
muP_SSM,32,100,52204,0.029937763,0.056514546,0.08875587,0.05721962,0.06277649,0.17668402
muP_SSM,32,1000,52204,0.1596997,0.38805744,0.74797624,0.48236933,0.2445774,0.40967044
muP_SSM,32,1,706586,0.0007975489,0.0013999561,0.002130308,0.00128651,0.00074828626,0.006510122
muP_SSM,32,10,706586,0.0028280157,0.0070088995,0.0102328,0.006528494,0.0055680834,0.059840437
muP_SSM,32,100,706586,0.040049154,0.09470447,0.15883486,0.10902517,0.04807613,0.27949136
muP_SSM,32,1000,706586,0.12074893,0.35432896,0.5541151,0.44116712,0.22026277,0.29142675
muP_SSM,32,1,698282,0.00032432177,0.0017012162,0.002276774,0.0015819914,0.0007949653,0.004689201
muP_SSM,32,10,698282,0.0032023042,0.017278468,0.023522634,0.016788414,0.0076969764,0.043367203
muP_SSM,32,100,698282,0.034212418,0.07206867,0.11611905,0.08300928,0.049565785,0.22545992
muP_SSM,32,1000,698282,0.13675377,0.31327358,0.49307734,0.39657742,0.19266732,0.50762147
muP_SSM,32,1,686609,0.00059002504,0.001219049,0.002084703,0.0013915971,0.00052205095,0.00033455715
muP_SSM,32,10,686609,0.005941804,0.011474478,0.01961959,0.013173793,0.0051008235,0.0035526478
muP_SSM,32,100,686609,0.05347116,0.11417974,0.17541252,0.10649409,0.050022602,0.055698156
muP_SSM,32,1000,686609,0.1720321,0.32928404,0.5501074,0.34594008,0.15300779,0.16398701
muP_SSM,32,1,436241,0.0007735241,0.0016995298,0.0027775462,0.0018594277,0.0008226985,0.000572639
muP_SSM,32,10,436241,0.0057021356,0.01645407,0.026682789,0.0191209,0.008230122,0.005420501
muP_SSM,32,100,436241,0.05926763,0.14617498,0.2585164,0.16269696,0.078012735,0.06984009
muP_SSM,32,1000,436241,0.21590686,0.96671206,1.5411602,0.99846697,0.41436133,0.42283994
muP_SSM,32,1,797459,0.001635313,0.001849827,0.0029012777,0.00205498,0.00093138934,0.001006624
muP_SSM,32,10,797459,0.0057125306,0.010144591,0.019684626,0.015182263,0.008228021,0.009526861
muP_SSM,32,100,797459,0.044165995,0.14520843,0.24387713,0.19015181,0.097556055,0.07732888
muP_SSM,32,1000,797459,0.12748331,0.40497282,0.7406867,0.519473,0.31085977,0.26421544
muP_SSM,32,1,670436,0.0006605698,0.001146812,0.0018011148,0.0012037376,0.00047632842,0.00031681955
muP_SSM,32,10,670436,0.0066085863,0.011387309,0.017482799,0.011291196,0.004634672,0.0026928918
muP_SSM,32,100,670436,0.055510737,0.20003924,0.2830521,0.19337942,0.06882242,0.021697456
muP_SSM,32,1000,670436,0.19240426,0.41214234,0.6228348,0.42092595,0.17879955,0.13353127
muP_SSM,32,1,790515,0.00029702214,0.0014897456,0.0023896922,0.0016873227,0.00096345984,0.0013438523
muP_SSM,32,10,790515,0.002896817,0.014939623,0.023446638,0.016274264,0.009353225,0.012871946
muP_SSM,32,100,790515,0.028102769,0.15478502,0.24488786,0.17785716,0.10279029,0.10915988
muP_SSM,32,1000,790515,0.15455635,0.60147655,1.0103372,0.66446286,0.2939261,0.34587
muP_SSM,32,1,592299,0.0004960171,0.0010825978,0.0016671073,0.0010973219,0.00051559584,0.0010452524
muP_SSM,32,10,592299,0.005030964,0.011062977,0.01684626,0.011229954,0.0049614017,0.009853917
muP_SSM,32,100,592299,0.037891723,0.10052081,0.16204001,0.11048825,0.050727595,0.05393395
muP_SSM,32,1000,592299,0.09524939,0.34636635,0.50975895,0.30032477,0.111136295,0.091336206
muP_SSM,32,1,351613,0.00049320626,0.00083699386,0.0014457332,0.000951735,0.000519668,0.002081652
muP_SSM,32,10,351613,0.0035556615,0.0076791304,0.012891163,0.008453519,0.0050125904,0.020138197
muP_SSM,32,100,351613,0.024956593,0.07994272,0.13446838,0.08807407,0.046196934,0.101018764
muP_SSM,32,1000,351613,0.124951266,0.3883751,0.62742823,0.36653206,0.15238099,0.20496655
muP_SSM,64,1,52204,0.0004818927,0.00140058,0.0022871974,0.0017005139,0.0006486862,0.0021942034
muP_SSM,64,10,52204,0.0053859097,0.014849526,0.02372012,0.01837989,0.0067620645,0.02005384
muP_SSM,64,100,52204,0.043359805,0.16500811,0.2583315,0.20139049,0.07218096,0.061428845
muP_SSM,64,1000,52204,0.12349102,0.4949499,0.7595627,0.5698814,0.21782857,0.12215131
muP_SSM,64,1,706586,0.004275126,0.011015931,0.019216893,0.01619043,0.005905914,0.008164934
muP_SSM,64,10,706586,0.00718757,0.03763066,0.057717573,0.04546477,0.021946356,0.07169133
muP_SSM,64,100,706586,0.043848462,0.23775788,0.35180065,0.2565009,0.13501835,0.36969495
muP_SSM,64,1000,706586,0.11409899,0.3856341,0.60740286,0.46148372,0.2117426,0.63168406
muP_SSM,64,1,698282,0.0010945818,0.004075756,0.006215231,0.0043792,0.0014194763,0.004253139
muP_SSM,64,10,698282,0.005860948,0.031590104,0.04582084,0.031407934,0.0107386,0.039520234
muP_SSM,64,100,698282,0.047220506,0.15707834,0.24732272,0.16529693,0.06179657,0.1831562
muP_SSM,64,1000,698282,0.1430167,0.67867965,1.0554951,0.69149375,0.26898956,0.40502334
muP_SSM,64,1,686609,0.000976308,0.0021114417,0.0032952148,0.0022688042,0.00094299857,0.000521712
muP_SSM,64,10,686609,0.008516246,0.017674545,0.02651031,0.01755524,0.008199078,0.004752394
muP_SSM,64,100,686609,0.047014233,0.2509163,0.3781689,0.25286844,0.0986403,0.042798165
muP_SSM,64,1000,686609,0.1141114,0.7045035,1.0691049,0.6985557,0.26839668,0.119240224
muP_SSM,64,1,436241,0.0021483123,0.005030309,0.008441757,0.005724242,0.002275373,0.0009079507
muP_SSM,64,10,436241,0.008277735,0.038536914,0.05971629,0.04494346,0.018447926,0.00802585
muP_SSM,64,100,436241,0.062065654,0.2772132,0.43533576,0.3259597,0.14412272,0.09044857
muP_SSM,64,1000,436241,0.1839609,0.8291485,1.3353708,0.97349304,0.39421633,0.32204926
muP_SSM,64,1,797459,0.0050254073,0.007083977,0.010774288,0.0076670386,0.0023534505,0.0009132355
muP_SSM,64,10,797459,0.008026675,0.024085078,0.03668175,0.026423015,0.009441322,0.006671951
muP_SSM,64,100,797459,0.05499309,0.20230816,0.30934304,0.22500008,0.089908,0.06442368
muP_SSM,64,1000,797459,0.1565944,0.5480312,0.9028785,0.6566568,0.24153703,0.12160257
muP_SSM,64,1,670436,0.0007530159,0.0026525147,0.0040006586,0.0026965162,0.0010283012,0.00024200455
muP_SSM,64,10,670436,0.0062653087,0.024708733,0.036501825,0.025483312,0.009914835,0.0026501603
muP_SSM,64,100,670436,0.04852292,0.2093272,0.35600242,0.2509845,0.1095376,0.0658837
muP_SSM,64,1000,670436,0.12612605,0.5501793,0.92519337,0.6805682,0.29362172,0.17713508
muP_SSM,64,1,790515,0.0003078202,0.0027424246,0.004042888,0.0028300567,0.0011946899,0.0012637593
muP_SSM,64,10,790515,0.003019903,0.02556946,0.037450626,0.025884632,0.0109635405,0.0121132685
muP_SSM,64,100,790515,0.04578714,0.2117352,0.33524892,0.23450285,0.11914378,0.13474205
muP_SSM,64,1000,790515,0.15606587,0.49642536,0.79734373,0.544915,0.29510567,0.35778067
muP_SSM,64,1,592299,0.00046734093,0.002527561,0.00381478,0.0028301012,0.0009052642,0.0007129215
muP_SSM,64,10,592299,0.0045108073,0.027864536,0.04066462,0.030342126,0.009865075,0.005772009
muP_SSM,64,100,592299,0.029871589,0.77646464,1.1287694,0.82358456,0.3021939,0.13996501
muP_SSM,64,1000,592299,0.083604015,1.5918163,2.458836,1.7244875,0.6899906,0.3129232
muP_SSM,64,1,351613,0.0011824912,0.0032760797,0.004928349,0.0033963686,0.0012581319,0.002200959
muP_SSM,64,10,351613,0.0063613416,0.032442134,0.04786814,0.033590138,0.012119061,0.020779727
muP_SSM,64,100,351613,0.056914102,0.4091552,0.6117572,0.4222925,0.16683774,0.16004108
muP_SSM,64,1000,351613,0.14184403,1.133406,1.7165395,1.1003691,0.43398833,0.34790465
muP_SSM,128,1,52204,0.0004468071,0.002856112,0.004167953,0.0030329172,0.0012123138,0.003042701
muP_SSM,128,10,52204,0.004505285,0.026404906,0.03791548,0.02755924,0.01082834,0.027218759
muP_SSM,128,100,52204,0.04527078,0.26402953,0.3709178,0.2555271,0.09108133,0.10635471
muP_SSM,128,1000,52204,0.117482655,0.45934057,0.65332586,0.44666395,0.15561017,0.02398312
muP_SSM,128,1,706586,0.0020451655,0.00939938,0.014340739,0.009626979,0.0034162754,0.0074623837
muP_SSM,128,10,706586,0.0084037585,0.06639049,0.096534654,0.06919611,0.026090031,0.06736736
muP_SSM,128,100,706586,0.050475396,0.4537294,0.6834637,0.5001971,0.17471993,0.30608806
muP_SSM,128,1000,706586,0.105109714,0.9216535,1.429566,1.0340776,0.35258994,0.4377567
muP_SSM,128,1,698282,0.0027315307,0.011912267,0.017232886,0.012609342,0.004080932,0.00469092
muP_SSM,128,10,698282,0.0065210867,0.0769684,0.11049048,0.08255001,0.027514,0.04250749
muP_SSM,128,100,698282,0.036249913,0.38387775,0.56465375,0.42096764,0.1469497,0.17723177
muP_SSM,128,1000,698282,0.11085846,0.993918,1.4627154,1.036024,0.38421002,0.2942233
muP_SSM,128,1,686609,0.0044199857,0.0057958416,0.008935263,0.0057193893,0.0018346563,0.0010004714
muP_SSM,128,10,686609,0.010171251,0.040027954,0.05808531,0.03962821,0.013743306,0.00866303
muP_SSM,128,100,686609,0.05380666,0.3386639,0.5214967,0.35352933,0.12798485,0.04358631
muP_SSM,128,1000,686609,0.104947284,0.7411392,1.1239012,0.7552807,0.25694928,0.09706127
muP_SSM,128,1,436241,0.005222564,0.011910083,0.017182704,0.012408321,0.004088034,0.0007979259
muP_SSM,128,10,436241,0.012495679,0.06604042,0.095106505,0.069512464,0.023090603,0.007664934
muP_SSM,128,100,436241,0.06290846,0.38970497,0.587852,0.41785303,0.16976878,0.08757236
muP_SSM,128,1000,436241,0.1830361,1.062835,1.589431,1.1495942,0.478103,0.2783511
muP_SSM,128,1,797459,0.00089249195,0.006163101,0.00921755,0.006500184,0.0023524093,0.0012083639
muP_SSM,128,10,797459,0.0084842,0.05415725,0.0822376,0.05610636,0.021036386,0.0119017
muP_SSM,128,100,797459,0.053091604,0.53677505,0.82598174,0.5867247,0.2574582,0.1703199
muP_SSM,128,1000,797459,0.12683181,1.5365298,2.267019,1.6038427,0.653355,0.4268869
muP_SSM,128,1,670436,0.0016084133,0.00728234,0.010710201,0.006848071,0.0021630523,0.0007013604
